id,category,dimension,sentence,emotion
721,彩电,业务,产品还可以吧,中评
722,彩电,业务,很棒的产品,好评
723,彩电,业务,产品正宗,好评
724,彩电,业务,电视非常完美,好评
725,彩电,业务,值得购买的产品,好评
726,彩电,业务,产品也很好,好评
727,彩电,业务,产品高大上,好评
728,彩电,业务,一直购买小米的产品,好评
729,彩电,业务,产品非常给力,好评
730,彩电,业务,高档产品,好评
731,彩电,业务,产品完好,好评
732,彩电,业务,功能强大很好,好评
733,彩电,业务,产品很给力,好评
734,彩电,业务,产品有保障,好评
735,彩电,业务,高大上产品,好评
736,彩电,业务,很超值的产品,好评
737,彩电,业务,不愧是液晶之父的产品,好评
738,彩电,业务,产品真的很不错,好评
739,彩电,业务,产品本身不错,好评
740,彩电,业务,很好的一款产品,好评
741,彩电,业务,真心不错的产品,好评
742,彩电,业务,买电视就是买屏,好评
743,彩电,业务,一直信赖海尔的产品,好评
744,彩电,业务,产品还好,好评
745,彩电,业务,信得过的产品,好评
746,彩电,业务,产品不错服务好,好评
747,彩电,业务,产品比较满意,中评
748,彩电,业务,产品真不错,好评
749,彩电,业务,电视机是很好的,好评
750,彩电,业务,好产品值得拥有,好评
751,彩电,业务,智能电视功能强大,好评
752,彩电,业务,非常好用的产品,好评
753,彩电,业务,不错的产品哦,好评
754,彩电,业务,海尔的产品还是值得信赖,好评
755,彩电,业务,功能满意,好评
756,彩电,业务,产品非常的好,好评
757,彩电,业务,产品超赞,好评
758,彩电,业务,产品特别好,好评
759,彩电,业务,产品还是很不错的,好评
760,彩电,业务,产品挺不错的,好评
761,彩电,业务,这个产品很不错,好评
762,彩电,业务,产品不错,好评
763,彩电,业务,对产品比较满意,中评
764,彩电,业务,就是看中这项功能买的,好评
765,彩电,业务,产品整体不错,好评
766,彩电,业务,产品用着不错,好评
767,彩电,业务,产品也很不错,好评
768,彩电,业务,比较满意的产品,中评
769,彩电,业务,产品一流,好评
770,彩电,业务,满意产品,好评
771,彩电,业务,感觉产品不错,好评
772,彩电,业务,产品很强大,好评
773,彩电,业务,产品比较喜欢,中评
774,彩电,业务,功能强大,好评
775,彩电,业务,电视挺不错.功能很多,好评
776,彩电,业务,功能齐全,好评
777,彩电,业务,功能强大,好评
778,彩电,业务,电视真的很好,好评
779,彩电,业务,功能强大,好评
780,彩电,业务,电视功能齐全,好评
781,彩电,业务,电视真的很好,好评
782,彩电,业务,功能强大,好评
783,彩电,业务,很好的产品,好评
784,彩电,业务,商品不错,好评
785,彩电,业务,感觉产品不错,好评
786,彩电,业务,感觉产品好,好评
787,彩电,业务,产品也还行,中评
788,彩电,业务,功能全,好评
789,彩电,业务,产品没得说,好评
790,彩电,业务,产品值得信赖,好评
791,彩电,业务,产品好,好评
792,彩电,业务,功能全,好评
793,彩电,业务,功能很齐全,好评
794,彩电,业务,功能也很齐全,好评
795,彩电,业务,功能全,好评
796,彩电,业务,功能齐全,好评
797,彩电,业务,产品很不错,好评
798,彩电,业务,产品一流,好评
799,彩电,业务,产品量信得过,好评
800,彩电,业务,产品有保证,好评
801,彩电,业务,电视是不错的,好评
802,彩电,业务,非常棒的电视,好评
803,彩电,业务,好的产品,好评
804,彩电,业务,功能很齐全,好评
805,彩电,业务,不错的产品,好评
806,彩电,业务,电视机非常不错,好评
807,彩电,业务,产品也不错,好评
808,彩电,业务,唯一一件这么失望至极的产品,差评
809,彩电,业务,产品很棒,好评
810,彩电,业务,功能全,好评
811,彩电,业务,功能实用,好评
812,彩电,业务,很好的一款产品,好评
813,彩电,业务,产品很好,好评
814,彩电,业务,功能全,好评
815,彩电,业务,名牌产品,好评
816,彩电,业务,产品超赞,好评
817,彩电,业务,功能全,好评
818,彩电,业务,产品很好,好评
819,彩电,业务,产品高大上,好评
820,彩电,业务,非常不错的一款电视,好评
821,彩电,业务,产品很好,好评
822,彩电,业务,真心不错的产品,好评
823,彩电,业务,产品有保证,好评
824,彩电,业务,产品很贴心,好评
825,彩电,业务,产品很好,好评
826,彩电,业务,商品很给力,好评
827,彩电,业务,商品也不错,好评
828,彩电,业务,产品很好,好评
829,彩电,业务,产品不好,差评
830,彩电,业务,产品也还不错的,好评
831,彩电,业务,功能不错,好评
832,彩电,业务,产品不错,好评
833,彩电,业务,产品很好,好评
834,彩电,业务,非常不错的产品,好评
835,彩电,业务,值得购买的一款产品,好评
836,彩电,业务,产品非常的好,好评
837,彩电,业务,各方面都还不错,好评
838,彩电,业务,一直信赖小米的产品,好评
839,彩电,业务,产品没问题,好评
840,彩电,业务,产品棒,好评
841,彩电,业务,信得过的产品,好评
842,彩电,业务,产品设计不错,好评
843,彩电,业务,对产品满意,好评
844,彩电,业务,产品完好,好评
845,彩电,业务,很好的产品哦,好评
846,彩电,业务,智能电视功能多,好评
847,彩电,业务,产品还是挺好的,好评
848,彩电,业务,产品还是很不错的,好评
849,彩电,业务,品牌产品值得信赖,好评
850,彩电,业务,产品一般般,中评
851,彩电,业务,一线产品,好评
852,彩电,业务,信得过产品,好评
853,彩电,业务,产品很给力,好评
854,彩电,业务,产品特别满意,好评
855,彩电,业务,一直信赖海尔的产品,好评
856,彩电,业务,值得信赖的一款电视,好评
857,彩电,业务,产品不行,差评
858,彩电,业务,产品比较满意,中评
859,彩电,业务,很值得信赖的产品,好评
860,彩电,业务,功能较全,好评
861,彩电,业务,产品给力,好评
862,彩电,业务,不错的一款产品,好评
863,彩电,业务,产品还好,好评
864,彩电,业务,产品过硬,好评
865,彩电,业务,非常好用的产品,好评
866,彩电,业务,索尼的产品就是好,好评
867,彩电,业务,是我喜欢的产品,好评
868,彩电,业务,真正的好产品,好评
869,彩电,业务,国产品也是很好的,好评
870,彩电,业务,产品不错喔,好评
871,彩电,业务,够买的产品还可以,中评
872,彩电,业务,高端产品,好评
873,彩电,业务,产品本身还是很不错的,好评
874,彩电,业务,产品很差,差评
875,彩电,业务,产品没的说,好评
876,彩电,业务,值得购买的好产品,好评
877,彩电,业务,值得信赖产品,好评
878,彩电,业务,酷开的产品真的不错,好评
879,彩电,业务,不愧是大牌产品,好评
880,彩电,业务,经济适用型的,好评
881,彩电,业务,产品真的很不错,好评
882,彩电,业务,产品很漂亮,好评
883,彩电,业务,产品值得信赖,好评
884,彩电,业务,大牌鲜艳,好评
885,彩电,业务,产品超好,好评
886,彩电,业务,产品非常好用,好评
887,彩电,业务,非常不错的一款产品,好评
888,彩电,业务,产品非常漂亮,好评
889,彩电,业务,这个产品还不错,好评
890,彩电,业务,不错的产品,好评
891,彩电,业务,智能电视的基本功能都具备,好评
892,彩电,业务,好产品值得拥有,好评
893,彩电,业务,是一款很好的产品,好评
894,彩电,业务,米米粉的钟爱和佳选择的呢,好评
895,彩电,业务,值得推荐的一款好产品,好评
896,彩电,业务,老牌大厂的产品就是好,好评
897,彩电,业务,一直购买小米的产品,好评
898,彩电,业务,能买到这么超值的产品,好评
899,彩电,业务,非常超值的一款产品,好评
900,彩电,业务,功能强大很好,好评
901,彩电,业务,买电视就是买屏,好评
902,彩电,业务,产品不错哦,好评
903,彩电,业务,三星产品还可以,中评
904,彩电,业务,产品性能不错,好评
905,彩电,业务,这个产品不错,好评
906,彩电,业务,名牌产品值得信赖,好评
907,彩电,业务,很成熟的产品系列,好评
908,彩电,业务,真正的超级电视,好评
909,彩电,业务,高档产品,好评
910,彩电,业务,电视非常完美,好评
911,彩电,业务,智能电视功能强大,好评
912,彩电,业务,这款产品也太奇葩了,好评
913,彩电,业务,电视机是很好的,好评
914,彩电,业务,产品真的太好了,好评
915,彩电,业务,海尔的产品值得信赖,好评
916,彩电,业务,对产品也比较满意,中评
917,彩电,业务,中规中矩的产品,中评
918,彩电,业务,产品是一流的,好评
919,彩电,业务,小米电视效果不错,好评
920,彩电,业务,满意产品,好评
921,彩电,业务,产品整体不错,好评
922,彩电,业务,对产品比较满意,中评
923,彩电,业务,产品正宗,好评
924,彩电,业务,不愧是液晶之父的产品,好评
925,彩电,业务,产品高清,好评
926,彩电,业务,很超值的产品,好评
927,彩电,业务,小米产品不错,好评
928,彩电,业务,索尼产品就是好,好评
929,彩电,业务,挺好产品不错,好评
930,彩电,业务,产品也还行,中评
931,彩电,业务,产品比较喜欢,中评
932,彩电,业务,产品也很好看,好评
933,彩电,业务,产品也就那样,中评
934,彩电,业务,产品也很不错的,好评
935,彩电,业务,是和同价位竞争对手拉开了一定差距并保持相当优势的,好评
936,彩电,业务,产品有保障,好评
937,彩电,业务,非常满意此产品,好评
938,彩电,业务,海尔的产品还是值得信赖,好评
939,彩电,业务,唯一一件这么失望至极的产品,差评
940,彩电,业务,产品不好,差评
941,彩电,业务,功能比较鸡肋,中评
942,彩电,业务,产品一般,中评
943,彩电,业务,商品一般,中评
944,彩电,业务,产品一般般,中评
945,彩电,业务,产品不行,差评
946,彩电,业务,产品过硬,好评
947,彩电,业务,产品很差,差评
948,彩电,业务,中规中矩的产品,中评
949,彩电,业务,唯一一件这么失望至极的产品,差评
950,彩电,业务,产品不好,差评
951,彩电,业务,功能比较鸡肋,中评
952,彩电,业务,产品一般,中评
953,彩电,业务,商品一般,中评
954,彩电,业务,产品不行,差评
955,彩电,业务,产品过硬,好评
956,彩电,业务,产品很差,差评
957,彩电,业务,挺好的产品,好评
958,彩电,业务,产品还可以,中评
959,彩电,业务,产品非常好,好评
960,彩电,业务,产品地道,好评
961,彩电,业务,非常好的产品,好评
962,彩电,业务,产品可以,好评
963,彩电,业务,确实是良心产品,好评
964,彩电,业务,感觉产品好,好评
965,彩电,业务,产品也还行,中评
966,彩电,业务,功能全,好评
967,彩电,业务,功能很齐全,好评
968,彩电,业务,功能也很齐全,好评
969,彩电,业务,产品很不错,好评
970,彩电,业务,产品一流,好评
971,彩电,业务,电视是不错的,好评
972,彩电,业务,非常棒的电视,好评
973,彩电,业务,好的产品,好评
974,彩电,业务,不错的产品,好评
975,彩电,业务,电视机非常不错,好评
976,彩电,业务,产品也不错,好评
977,彩电,业务,产品很棒,好评
978,彩电,业务,功能实用,好评
979,彩电,业务,很好的一款产品,好评
980,彩电,业务,名牌产品,好评
981,彩电,业务,产品高大上,好评
982,彩电,业务,非常不错的一款电视,好评
983,彩电,业务,真心不错的产品,好评
984,彩电,业务,产品很贴心,好评
985,彩电,业务,商品很给力,好评
986,彩电,业务,商品也不错,好评
987,彩电,业务,产品也很不错,好评
988,彩电,业务,功能不错,好评
989,彩电,业务,非常不错的产品,好评
990,彩电,业务,功能挺多的,好评
991,彩电,业务,产品非常不错,好评
992,彩电,业务,产品很实用,好评
993,彩电,业务,产品还是不错,好评
994,彩电,业务,这个产品很好,好评
995,彩电,业务,产品挺好,好评
996,彩电,业务,产品经久耐用,好评
997,彩电,业务,产品还可以吧,中评
998,彩电,业务,值得信赖的产品,好评
999,彩电,业务,功能好多,好评
1000,彩电,业务,产品还行,中评
1001,彩电,业务,产品挺不错,好评
1002,彩电,业务,产品非常满意,好评
1003,彩电,业务,电视机很好啊,好评
1004,彩电,业务,我还是比较满意这款产品,中评
