id,category,dimension,sentence,emotion
731,彩电,平台,包装完好,好评
732,彩电,平台,快递给力,好评
733,彩电,平台,配送物流和安装都很给力,好评
734,彩电,平台,送货比较快,中评
735,彩电,平台,送货快,好评
736,彩电,平台,发货快,好评
737,彩电,平台,送货有点慢,中评
738,彩电,平台,送货速度也快,好评
739,彩电,平台,送货很快,好评
740,彩电,平台,物流给力,好评
741,彩电,平台,快递也很给力,好评
742,彩电,平台,发货很快,好评
743,彩电,平台,京东送货很及时,好评
744,彩电,平台,送货速度快,好评
745,彩电,平台,发货速度很快,好评
746,彩电,平台,送货速度很快,好评
747,彩电,平台,物流也很快,好评
748,彩电,平台,物流很快,好评
749,彩电,平台,送货及时,好评
750,彩电,平台,送货超快,好评
751,彩电,平台,送货也快,好评
752,彩电,平台,送货还算快,中评
753,彩电,平台,物流速度比较快,中评
754,彩电,平台,物流很给力,好评
755,彩电,平台,京东物流就是好,好评
756,彩电,平台,物流速度,好评
757,彩电,平台,顺丰快递很给力,好评
758,彩电,平台,物流还行,中评
759,彩电,平台,物流挺快的,好评
760,彩电,平台,快递很快,好评
761,彩电,平台,物流快,好评
762,彩电,平台,送货到家,好评
763,彩电,平台,物流快捷,好评
764,彩电,平台,物流也给力,好评
765,彩电,平台,物流不给送,好评
766,彩电,平台,送货很及时,好评
767,彩电,平台,物流不错,好评
768,彩电,平台,物流非常快,好评
769,彩电,平台,物流够快,好评
770,彩电,平台,物流慢了点,中评
771,彩电,平台,物流太慢,差评
772,彩电,平台,物流速度快,好评
773,彩电,平台,顺丰送货很快,好评
774,彩电,平台,送货也很及时,好评
775,彩电,平台,除了来送货的快递员之外都很满意,好评
776,彩电,平台,发货速度快,好评
777,彩电,平台,发货也快,好评
778,彩电,平台,送货快速,好评
779,彩电,平台,物流超快,好评
780,彩电,平台,物流也快,好评
781,彩电,平台,送货非常快,好评
782,彩电,平台,物流速度很快,好评
783,彩电,平台,发货速度挺快的,好评
784,彩电,平台,发货神速,好评
785,彩电,平台,送货太快了,好评
786,彩电,平台,物流有点慢,中评
787,彩电,平台,物流速度相当快,好评
788,彩电,平台,物流速度也很快,好评
789,彩电,平台,发货速度非常快,好评
790,彩电,平台,送货也很快,好评
791,彩电,平台,送货神速,好评
792,彩电,平台,发货迅速,好评
793,彩电,平台,送货速度也很好,好评
794,彩电,平台,快递送货很快,好评
795,彩电,平台,快递速度快,好评
796,彩电,平台,京东送货就是快,好评
797,彩电,平台,发货速度挺快,好评
798,彩电,平台,京东送货快,好评
799,彩电,平台,京东发货很快,好评
800,彩电,平台,送货速度也很快,好评
801,彩电,平台,送货速度超快,好评
802,彩电,平台,物流非常给力,好评
803,彩电,平台,物流也不错,好评
804,彩电,平台,送货也非常快,好评
805,彩电,平台,送货挺快的,好评
806,彩电,平台,发货超级快,好评
807,彩电,平台,送货挺快,好评
808,彩电,平台,快递非常快,好评
809,彩电,平台,快递很给力,好评
810,彩电,平台,配送给力,好评
811,彩电,平台,京东送货及时,好评
812,彩电,平台,送货服务也不错,好评
813,彩电,平台,京东物流快,好评
814,彩电,平台,物流也可以,好评
815,彩电,平台,配送速度很快,好评
816,彩电,平台,苏宁送货快,好评
817,彩电,平台,快递有点慢,中评
818,彩电,平台,物流真快,好评
819,彩电,平台,速度没得说,好评
820,彩电,平台,送货真快,好评
821,彩电,平台,物流特别给力,好评
822,彩电,平台,物流超给力,好评
823,彩电,平台,送货速度挺快,好评
824,彩电,平台,京东送货很快,好评
825,彩电,平台,电视机送货很快,好评
826,彩电,平台,京东物流很快,好评
827,彩电,平台,送货的也挺给力,好评
828,彩电,平台,物流也很不错,好评
829,彩电,平台,京东快递很给力,好评
830,彩电,平台,物流送货快,好评
831,彩电,平台,第二天就送到了,好评
832,彩电,平台,物流迅速,好评
833,彩电,平台,物流比较给力,中评
834,彩电,平台,快递一如既往的快,好评
835,彩电,平台,送货比较慢,中评
836,彩电,平台,配送快,好评
837,彩电,平台,配送的物流不给力,差评
838,彩电,平台,京东送货还是那么快那么给力,好评
839,彩电,平台,快递配送太慢了,差评
840,彩电,平台,物流也超快,好评
841,彩电,平台,配送也很快,好评
842,彩电,平台,京东物流给力,好评
843,彩电,平台,物流太给力,好评
844,彩电,平台,送货也很速度,好评
845,彩电,平台,快递超快,好评
846,彩电,平台,发货超快,好评
847,彩电,平台,物流很一般,中评
848,彩电,平台,配送很快,好评
849,彩电,平台,送货蛮快,好评
850,彩电,平台,送货给力,好评
851,彩电,平台,快递也很快,好评
852,彩电,平台,京东配送快,好评
853,彩电,平台,快递神速,好评
854,彩电,平台,物流也挺快的,好评
855,彩电,平台,京东送货也很快,好评
856,彩电,平台,物流还比较快,中评
857,彩电,平台,物流挺快,好评
858,彩电,平台,京东送货速度快,好评
859,彩电,平台,送货速度够快,好评
860,彩电,平台,到货很快,好评
861,彩电,平台,京东的送货速度真是赞啊,好评
862,彩电,平台,京东送货准时,好评
863,彩电,平台,快递速度不错,好评
864,彩电,平台,送货速度不错,好评
865,彩电,平台,送货很准时,好评
866,彩电,平台,快递很不错,好评
867,彩电,平台,物流也很给力,好评
868,彩电,平台,送货速度也超快,好评
869,彩电,平台,快递迅速,好评
870,彩电,平台,快递速度很快,好评
871,彩电,平台,隔天到的,好评
872,彩电,平台,神速啊,好评
873,彩电,平台,第二天就到货了,好评
874,彩电,平台,快递更给力,好评
875,彩电,平台,送货速度非常快,好评
876,彩电,平台,送货快捷,好评
877,彩电,平台,快递挺好,好评
878,彩电,平台,物流配送很及时,好评
879,彩电,平台,快递没得说,好评
880,彩电,平台,电视送货速度快,好评
881,彩电,平台,京东速度快,好评
882,彩电,平台,送货也给力,好评
883,彩电,平台,快递好,好评
884,彩电,平台,送货速度还可以,中评
885,彩电,平台,物流很及时,好评
886,彩电,平台,送货速度真快,好评
887,彩电,平台,京东物流就是给力,好评
888,彩电,平台,物流还好,好评
889,彩电,平台,快递送货快,好评
890,彩电,平台,物流神速,好评
891,彩电,平台,京东物流非常给力,好评
892,彩电,平台,京东送货给力,好评
893,彩电,平台,快递特别给力,好评
894,彩电,平台,不错送货速度快,好评
895,彩电,平台,送货速度慢,好评
896,彩电,平台,物流很好,好评
897,彩电,平台,下单第二天就收到货了,好评
898,彩电,平台,物流配送快,好评
899,彩电,平台,配送速度也快,好评
900,彩电,平台,发货挺快的,好评
901,彩电,平台,送货速度没的说,好评
902,彩电,平台,京东的送货速度快多了,好评
903,彩电,平台,京东送货也快,好评
904,彩电,平台,送货还是挺快的,好评
905,彩电,平台,配送非常快,好评
906,彩电,平台,送货也很好,好评
907,彩电,平台,送货很快捷,好评
908,彩电,平台,快递速度非常快,好评
909,彩电,平台,京东快递就是给力,好评
910,彩电,平台,快递太慢,差评
911,彩电,平台,电视送货速度很快,好评
912,彩电,平台,送货速度超级快,好评
913,彩电,平台,京东快递真给力,好评
914,彩电,平台,电视送货挺快,好评
915,彩电,平台,送得快,好评
916,彩电,平台,京东快递给力,好评
917,彩电,平台,物流很慢,好评
918,彩电,平台,快递挺给力的,好评
919,彩电,平台,物流太慢了,差评
920,彩电,平台,物流很负责,好评
921,彩电,平台,送货准时,好评
922,彩电,平台,第二天早上就到货,好评
923,彩电,平台,物流服务也很好,好评
924,彩电,平台,物流送货很快,好评
925,彩电,平台,电视机送货快,好评
926,彩电,平台,送货速度也挺快的,好评
927,彩电,平台,京东送货挺快的,好评
928,彩电,平台,京东的物流一向给力,好评
929,彩电,平台,当天就送货上门,好评
930,彩电,平台,物流太快了,好评
931,彩电,平台,送货速度还是比较快,中评
932,彩电,平台,京东送货很给力,好评
933,彩电,平台,物流配送也很快,好评
934,彩电,平台,物流很快并且送货上门,好评
935,彩电,平台,物流很满意,好评
936,彩电,平台,京东速度就是快,好评
937,彩电,平台,送货比较及时,中评
938,彩电,平台,送的挺快,好评
939,彩电,平台,快递速度很给力,好评
940,彩电,平台,快递很好,好评
941,彩电,平台,快递一般,中评
942,彩电,平台,快递赞一个,好评
943,彩电,平台,快递不错,好评
944,彩电,平台,快递真给力,好评
945,彩电,平台,物流很准时,好评
946,彩电,平台,物流还挺快的,好评
947,彩电,平台,物流很用心,好评
948,彩电,平台,物流也很好,好评
949,彩电,平台,日日顺物流挺快的,好评
950,彩电,平台,快递挺快,好评
951,彩电,平台,电视机送货很及时,好评
952,彩电,平台,物流很安全,好评
953,彩电,平台,发货速度很快的,好评
954,彩电,平台,送货速度一流,好评
955,彩电,平台,卖家发货很快,好评
956,彩电,平台,物流也非常给力,好评
957,彩电,平台,快递速度超快,好评
958,彩电,平台,快递非常好,好评
959,彩电,平台,卖家发货快,好评
960,彩电,平台,物流还是挺快的,好评
961,彩电,平台,物流隔天就到,好评
962,彩电,平台,快递哥很负责,好评
963,彩电,平台,物流还算不错,中评
964,彩电,平台,物流很给力啊,好评
965,彩电,平台,发货快物流快,好评
966,彩电,平台,顺丰超快,好评
967,彩电,平台,抢到最后一台第二天就送货,好评
968,彩电,平台,物流相当给力,好评
969,彩电,平台,快递送货太慢太慢,差评
970,彩电,平台,物流很赞,好评
971,彩电,平台,物流挺给力,好评
972,彩电,平台,送货不及时,差评
973,彩电,平台,物流速度也快,好评
974,彩电,平台,快递挺快的,好评
975,彩电,平台,没想到比我家附近的韵达快递平时的速度都快,好评
976,彩电,平台,送货非常的快,好评
977,彩电,平台,快递很专业,好评
978,彩电,平台,送货蛮快的,好评
979,彩电,平台,物流不怎么样,中评
980,彩电,平台,送货速度快当天下午下的单第二天就到,好评
981,彩电,平台,快递蛮快的,好评
982,彩电,平台,快递也给力,好评
983,彩电,平台,物流超级给力,好评
984,彩电,平台,店家发货很快,好评
985,彩电,平台,快递送货不给力,差评
986,彩电,平台,顺丰快递也很好,好评
987,彩电,平台,发货送货都很快,好评
988,彩电,平台,物流快速,好评
989,彩电,平台,物流很速度,好评
990,彩电,平台,物流也是超快的,好评
991,彩电,平台,物流稍微慢了点,中评
992,彩电,平台,快递速度够快,好评
993,彩电,平台,快递很迅速,好评
994,彩电,平台,快递太给力了,好评
995,彩电,平台,送货速度还行,中评
996,彩电,平台,物流也蛮快的,好评
997,彩电,平台,物流很快的,好评
998,彩电,平台,自营送货快,好评
999,彩电,平台,配送速度快,好评
1000,彩电,平台,快递快,好评
1001,彩电,平台,物流超快的,好评
1002,彩电,平台,物流也挺给力,好评
1003,彩电,平台,快递迅速准时,好评
1004,彩电,平台,物流太给力了,好评
1005,彩电,平台,电视给力卖家给力快递给力,好评
1006,彩电,平台,京东方便及时,好评
1007,彩电,平台,京东送货速度很快,好评
1008,彩电,平台,物流相当快,好评
1009,彩电,平台,送货速度比较快,中评
1010,彩电,平台,京东物流超快,好评
1011,彩电,平台,京东速度很快,好评
1012,彩电,平台,昨天下的单今天就到,好评
1013,彩电,平台,配送及时,好评
1014,彩电,平台,京东送货超快,好评
1015,彩电,平台,京东的物流很给力,好评
