sentence_id,sentence,emotion
1064,一直都不错,好评
1065,用一段时间后在追评,中评
1066,好不错,好评
1067,装修,中评
1068,装修装上去在来发表,中评
1069,总的来说超赞,好评
1070,希望不要出任何问题啦,中评
1071,希望会好,中评
1072,房子还没装修好,中评
1073,就也没有安装&hellip;&hellip;安装了在追加评价,中评
1074,还_安装,中评
1075,必须赞赞赞,好评
1076,希望不会让我失望,中评
1077,赞一下,好评
1078,师傅都跟我说还是自己买比较好&hellip;&hellip;,中评
1079,好非常好,好评
1080,妆也不错,好评
1081,日期很好用,好评
1082,耐心足够,好评
1083,还算比较满意,中评
1084,很赞很赞,好评
1085,必须赞,好评
1086,和朋友一起买了两台省下了,中评
1087,等安装好再上图,中评
1088,东西不错啊,好评
1089,试了一下不错,好评
1090,还不错哒,好评
1091,热水器真的不错哦,好评
1092,整体比较美观,中评
1093,态度倒是不错,好评
1094,这款热水器非常好,好评
1095,用后在追加吧,中评
1096,人很不错,好评
1097,肯定自己装了,中评
1098,以安装好,中评
1099,我买了两台是200,中评
1100,所以评价一般吧,中评
1101,装上用了两次挺好的,中评
1102,也没有安装,中评
1103,因为家里位置比较挤,中评
1104,用过在追评,中评
1105,但热水器还是很好用的,好评
1106,弄完在追评,中评
1107,货物还是不错的,好评
1108,东西很不错偶,好评
1109,很一般,中评
1110,希望这款热水器好用吧,中评
1111,等用段时间再过来追评吧&hellip;&hellip;,中评
1112,以后再安装,中评
1113,用过来追评,中评
1114,家里有二台海尔了,中评
1115,看看水壶送不送再追评,中评
1116,还是比较满意的,中评
1117,期待安装之后看看功能如何,中评
1118,老婆说我眼光不错,好评
1119,装好追评,中评
1120,也希望美的一如既往,中评
1121,32个赞,好评
1122,一台一百多快,中评
1123,很好用很省心,好评
1124,今天用了再追加好评,中评
1125,等追加时再晒图,中评
1126,用后在评价,中评
1127,支持美的必须赞,好评
1128,之后我在追加评价,中评
1129,装上去很好用,好评
1130,比较其他买家还算合理,中评
1131,东西确实不错哦,好评
1132,8l的足够大,好评
1133,以后追加吧,中评
1134,不是一般的慢,差评
1135,还没装修好所以没用,中评
1136,希望店家帮忙找找,中评
1137,希望用个三五十年,中评
1138,很不错的商品,好评
1139,但是我个人的原因没能安装,中评
1140,迭款热水器很好用,好评
1141,还没装修好,中评
1142,使用后在__,中评
1143,整体还不错,好评
1144,东西不错是正品,好评
1145,目前还不错,好评
1146,不错的购物,好评
1147,其他的等用一段时间再做追评,中评
1148,出差评价晚了,差评
1149,用后追加评论,中评
1150,我给一百个赞,好评
1151,安装以后再评,中评
1152,加上安装,中评
1153,感觉还是不错,中评
1154,固为还在装修中,中评
1155,推迟&zeta;安装,中评
1156,今天老公自己装上了,中评
1157,只能给差评,差评
1158,宝贝挺不错,好评
1159,就是还没有安装,中评
1160,等安装好拉了,中评
1161,昨天刚装好很好用,好评
1162,功能,中评
1163,赞赞超赞,好评
1164,一次买了两台,中评
1165,等安装好,中评
1166,使用之后在追评,中评
1167,比较合意的一次网购,中评
1168,等使用后再评价,中评
1169,各方面都不错,好评
1170,待安装,中评
1171,看着很不错,好评
1172,不错一家人够用,好评
1173,收到后感觉不错,中评
1174,确实挺不错,好评
1175,宝贝真是非常好,好评
1176,反正还好吧,中评
1177,等装上了在追评晒图吧,中评
1178,装起来还是不错的,好评
1179,给好评赞一个,好评
1180,赞一个吧,好评
1181,等待追加评价,中评
1182,希望老板生意越来越好哟,中评
1183,我们只希望买到诚心如意的东西,中评
1184,因为房子没装修好,中评
1185,所以还没有装,中评
1186,装完后再评价,中评
1187,售后服务真心的不错,好评
1188,正在装修中,中评
1189,等使用后再追加使用评价,中评
1190,很不错的一款,好评
1191,认真仔细的介绍功能及注意事项,中评
1192,总体不错好评,好评
1193,已经用上了非常好,好评
1194,说是还不错,好评
1195,东西还没安上,中评
1196,但感觉不错,中评
1197,而且老板不错,好评
1198,朋友说是很好用,好评
1199,杂七杂八又可以买一台热水器了,中评
1200,装修房子还没试,中评
1201,第一个想给差评的,差评
1202,电热水器装好使用两天感觉非常好,好评
1203,(已用了17年了)听装安装的小_师傅说你们这个也是意大利的,中评
1204,蛮不错的啦,好评
1205,非常好的,好评
1206,等用过后再追加评价,中评
1207,后续使用后再追评,中评
1208,等装上再追评,中评
1209,说是不错,好评
1210,等自己装了再追评,中评
1211,希望在以后用的过程中也不要出现什么问题,中评
1212,非常非常的不错,好评
1213,本来我屋子要安装到浴室上面,中评
1214,用过后再追评,中评
1215,事情经过也比较复杂,中评
1216,还是希望正能量能多点,中评
1217,后来换的周姐还是不错的,好评
1218,用过后再继续追踪报道,中评
1219,非常不错的一次购物,好评
1220,赞一个5分,好评
1221,差评差评,差评
1222,赞赞哒,好评
1223,美的的电器挺不错的,好评
1224,用后怎么样再追评,中评
1225,不错已经买了好几台了,好评
1226,就差安装了,中评
1227,因为装修没干完,中评
1228,真诚点赞,好评
1229,东西应该很不错,好评
1230,待用后再做评价,中评
1231,希望海尔越做越好,中评
1232,海尔的管理真是不是一般的降低,中评
1233,包安装这词,中评
1234,我先给你看一看、万一你不安装,中评
1235,装修进行中,中评
1236,使用后追评,中评
1237,这次买台60升的在老家新房子安装通向4间洗手间还是洗手盆,中评
1238,看看不错,好评
1239,格兰仕电热水器很不错,好评
1240,很不错家里人也喜欢,好评
1241,东西安装上了,中评
1242,套路比较多,中评
1243,只是因为正在装修,中评
1244,以后用了再追加,中评
1245,用过后回来追评,中评
1246,产品质量很不错,好评
1247,虽然还没装修好,中评
1248,还没有装上,中评
1249,特别是安装的汤师傅,中评
1250,给他点100赞,好评
1251,40L的热水足够2人用的,好评
1252,不过房子还没装修好,中评
1253,机器还没有用我觉得应该没问题,好评
1254,家里还在装修,中评
1255,给100个赞,好评
1256,由于家里刚开始装修,中评
1257,日后追评,中评
1258,装修师傅说看着不错,好评
1259,还是不错滴,好评
1260,其它用后再评,中评
1261,但是看着不错,好评
1262,待使用后再评价,中评
1263,未安装好,中评
1264,热水器是不错,好评
1265,希望以后做的越来越好,中评
1266,等用后再追评,中评
1267,使用后会追评的,中评
1268,还是很好用的,好评
1269,还在装修太乱了,中评
1270,赞个,好评
1271,没让师傅安装,中评
1272,然后等使用以后再继续追评,中评
1273,用了不错,好评
1274,希望那个配件配的到,中评
1275,还没有安装好,中评
1276,只不过装修没好,中评
1277,等用后再追评啊,中评
1278,就算在厨房安装的,中评
1279,安装后追加评论,中评
1280,用了两次,中评
1281,热水器真心不错,好评
1282,东西确实不错,好评
1283,用后再追加,中评
1284,安装完了,中评
1285,家里还没有装修好,中评
1286,还没有安装呢,中评
1287,装修公司给装错了插板,中评
1288,正式用了会追评,中评
1289,这商家没问题,好评
1290,热水器还是挺不错的,好评
1291,现在还没有安装,中评
1292,安装好后再追加评价,中评
1293,真是不错,好评
1294,真的很不错哦,好评
1295,买了好多天家里没有装修好,中评
1296,我是新装的卫生间,中评
1297,等用过以后在来追评,中评
1298,但是房子还没有装修完,中评
1299,今天试了下不错,好评
1300,感觉很好用呢,好评
1301,赞一个～～～,好评
1302,从来没给过差评,差评
1303,各方面都很不错,好评
1304,不错的牌子,好评
1305,宝贝真不错,好评
1306,各方面都很不错呢,好评
1307,等安装后再追评吧,中评
1308,电用的比较多,中评
1309,热水器目前使用还不错,好评
1310,安装也下了订单,中评
1311,安装时停电一次,中评
1312,关键是宝贝真心不错,好评
1313,东东很不错,好评
1314,好评赞一个,好评
1315,希望如此哈,中评
1316,安装完成后再追评,中评
1317,以后使用再补评价,中评
1318,感觉史密斯公司的售后服务不错,中评
1319,因为房子还在装修中,中评
1320,整体不错,好评
1321,这次新家装修又买了2台,中评
1322,非常好的一款热水器,好评
1323,希望他满意,中评
1324,大赞一个,好评
1325,但是由于家里装修未好,中评
1326,海尔的热水器确实不错,好评
1327,我给差评有两点,差评
1328,师傅送到家也都还不错,好评
1329,第二章图是安装好后,中评
1330,最后划线打孔安装,中评
1331,装修新房,中评
1332,还没装过几天再评价,中评
1333,等用后再评价吧,中评
1334,安装时没有在家,中评
1335,看广告说史密斯是非常不错的牌子就购买了,好评
1336,热水器很赞,好评
1337,希望使用起来也能棒棒的,中评
1338,挺不错的宝贝,好评
1339,东西保护的不错,好评
1340,妈妈很喜欢不错,好评
1341,不错这个位置刚刚好,好评
1342,这个牌子真是不错,好评
1343,家里装修还没完,中评
1344,用起来很稳定～大赞,好评
1345,机器非常不错,好评
1346,过后再追评价,中评
1347,很不错的宝贝,好评
1348,只要装修就买史密斯,中评
1349,不回避的商家都是不错的,好评
1350,希望能改进,中评
1351,为他点赞,好评
1352,房子在装修中,中评
1353,安装使用后,中评
1354,特别赞,好评
1355,热水足够,好评
1356,总体感觉还是挺不错的,好评
1357,新装修的房子没住,中评
1358,用了来追评,中评
1359,因卫生间空间小,中评
1360,才安装成电池,中评
1361,机来追加评价,中评
1362,己安装,中评
1363,4个人洗足够,好评
1364,美的热水器很不错,好评
1365,安装在洗手间刚刚好,中评
1366,等以后再追加,中评
1367,非常好的宝贝,好评
1368,希望使用中,中评
