sentence_id,category,dimension,sentence,emotion
321,ฒสต็,ฒ๚ฦท,ฦฌิดฒปถเ,ฒ๎ฦภ
322,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
323,ฒสต็,ฒ๚ฦท,ฦฌิดธüะยฟ์,บรฦภ
324,ฒสต็,ฒ๚ฦท,สำฦตธüะยฟ์,บรฦภ
325,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
326,ฒสต็,ฒ๚ฦท,ฦฌิดษูมหตใ,ึะฦภ
327,ฒสต็,ฒ๚ฦท,ืสิดำะฯÞ,ฒ๎ฦภ
328,ฒสต็,ฒ๚ฦท,ฦฌิดฑศฝฯษู,ึะฦภ
329,ฒสต็,ฒ๚ฦท,ฦฌิดบÜทแธป,บรฦภ
330,ฒสต็,ฒ๚ฦท,ืิด๘ตฤฯตอณฝฺฤฟษู,ฒ๎ฦภ
331,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
332,ฒสต็,ฒ๚ฦท,ฦฌิดบร,บรฦภ
333,ฒสต็,ฒ๚ฦท,ืสิดำะตใษู,ึะฦภ
334,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
335,ฒสต็,ฒ๚ฦท,ืสิดบÜถเ,บรฦภ
336,ฒสต็,ฒ๚ฦท,ืิด๘ตฤฦฌิดำึถเำึะย,บรฦภ
337,ฒสต็,ฒ๚ฦท,ฦฌิดฝฯษู,ึะฦภ
338,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
339,ฒสต็,ฒ๚ฦท,ืสิดยิษู,ึะฦภ
340,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
341,ฒสต็,ฒ๚ฦท,ฦฌิดฒปถเ,ฒ๎ฦภ
342,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
343,ฒสต็,ฒ๚ฦท,ฦฌิดณไืใ,บรฦภ
344,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
345,ฒสต็,ฒ๚ฦท,ฦฌิดฑศฝฯษู,ึะฦภ
346,ฒสต็,ฒ๚ฦท,ฦฌิดบÜทแธป,บรฦภ
347,ฒสต็,ฒ๚ฦท,ฤฺศÝทวณฃทแธป,บรฦภ
348,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
349,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
350,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
351,ฒสต็,ฒ๚ฦท,ืสิดฬซษูมห,ฒ๎ฦภ
352,ฒสต็,ฒ๚ฦท,ฦฌิดฝฯษู,ึะฦภ
353,ฒสต็,ฒ๚ฦท,รปำะฦฌิด,ฒ๎ฦภ
354,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
355,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
356,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
357,ฒสต็,ฒ๚ฦท,ฦฌิดอฆถเ,บรฦภ
358,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
359,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
360,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
361,ฒสต็,ฒ๚ฦท,ืสิดบÜถเ,บรฦภ
362,ฒสต็,ฒ๚ฦท,ฦฌิดบÜทแธป,บรฦภ
363,ฒสต็,ฒ๚ฦท,ืสิดำะตใษู,ึะฦภ
364,ฒสต็,ฒ๚ฦท,ืสิดบÜถเ,บรฦภ
365,ฒสต็,ฒ๚ฦท,ืสิดธüะยยý,ฒ๎ฦภ
366,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษูมห,ฒ๎ฦภ
367,ฒสต็,ฒ๚ฦท,รปำะฦฌิด,ฒ๎ฦภ
368,ฒสต็,ฒ๚ฦท,รปำะฦฌิด,ฒ๎ฦภ
369,ฒสต็,ฒ๚ฦท,ฯตอณฦฌิดบÜษู,ฒ๎ฦภ
370,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
371,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
372,ฒสต็,ฒ๚ฦท,ฦฌิดษูมหตใ,ึะฦภ
373,ฒสต็,ฒ๚ฦท,ฦฌิดฝฯษู,ึะฦภ
374,ฒสต็,ฒ๚ฦท,ฦฌิดฑศฝฯษู,ึะฦภ
375,ฒสต็,ฒ๚ฦท,รปำะธ฿วๅฦฌิด,ฒ๎ฦภ
376,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
377,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
378,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
379,ฒสต็,ฒ๚ฦท,ืสิดฬซษูมห,ฒ๎ฦภ
380,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
381,ฒสต็,ฒ๚ฦท,ืสิดบÜถเ,บรฦภ
382,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
383,ฒสต็,ฒ๚ฦท,ฦฌิดอฆทแธป,บรฦภ
384,ฒสต็,ฒ๚ฦท,ฦฌิดฒปฬซบร,ฒ๎ฦภ
385,ฒสต็,ฒ๚ฦท,ฤฺึรฦฌิดอฆถเ,บรฦภ
386,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
387,ฒสต็,ฒ๚ฦท,ฦฌิดบÜทแธป,บรฦภ
388,ฒสต็,ฒ๚ฦท,ฦฌิดำะตใษู,ึะฦภ
389,ฒสต็,ฒ๚ฦท,ฤฺึรฦฌิดถเ,บรฦภ
390,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
391,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
392,ฒสต็,ฒ๚ฦท,ฦฌิดฒปถเ,ฒ๎ฦภ
393,ฒสต็,ฒ๚ฦท,ฦฌิดำะตใษู,ึะฦภ
394,ฒสต็,ฒ๚ฦท,ฦฌิดฑศฦไห๛ตฤษู,ฒ๎ฦภ
395,ฒสต็,ฒ๚ฦท,ฦฌิดฑศฝฯษู,ึะฦภ
396,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
397,ฒสต็,ฒ๚ฦท,ฦฌิดณไืใ,บรฦภ
398,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
399,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
400,ฒสต็,ฒ๚ฦท,ฦฌิดอฆถเ,บรฦภ
401,ฒสต็,ฒ๚ฦท,ฦฌิดอฆถเ,บรฦภ
402,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
403,ฒสต็,ฒ๚ฦท,ธ฿วๅฮ๚ฦฌิดฬซษู,ฒ๎ฦภ
404,ฒสต็,ฒ๚ฦท,ฦฌิดษูมหตใ,ึะฦภ
405,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
406,ฒสต็,ฒ๚ฦท,ืสิดอฆทแธป,บรฦภ
407,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
408,ฒสต็,ฒ๚ฦท,ืสิดศทสตฒปดํ,บรฦภ
409,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
410,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
411,ฒสต็,ฒ๚ฦท,4kรปำะฦฌิด,ฒ๎ฦภ
412,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
413,ฒสต็,ฒ๚ฦท,รปำะธ฿วๅฦฌิด,ฒ๎ฦภ
414,ฒสต็,ฒ๚ฦท,รปำะฦฌิด,ฒ๎ฦภ
415,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
416,ฒสต็,ฒ๚ฦท,ืสิดฬซษูมห,ฒ๎ฦภ
417,ฒสต็,ฒ๚ฦท,ฦฌิดบÜทแธป,บรฦภ
418,ฒสต็,ฒ๚ฦท,ืสิดบÜถเ,บรฦภ
419,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
420,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
421,ฒสต็,ฒ๚ฦท,บÜถเฦฌิด,บรฦภ
422,ฒสต็,ฒ๚ฦท,ืสิดบÜถเ,บรฦภ
423,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
424,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
425,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
426,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
427,ฒสต็,ฒ๚ฦท,ฦฌิดบร,บรฦภ
428,ฒสต็,ฒ๚ฦท,ฦฌิดบÜทแธป,บรฦภ
429,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
430,ฒสต็,ฒ๚ฦท,ืสิดบÜถเ,บรฦภ
431,ฒสต็,ฒ๚ฦท,ฦฌิดบร,บรฦภ
432,ฒสต็,ฒ๚ฦท,ืสิดยิษู,ึะฦภ
433,ฒสต็,ฒ๚ฦท,ต็ำฐืสิดฬซษูมห,ฒ๎ฦภ
434,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
435,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
436,ฒสต็,ฒ๚ฦท,ฦฌิดบร,บรฦภ
437,ฒสต็,ฒ๚ฦท,ฦฌิดฒปืใ,ฒ๎ฦภ
438,ฒสต็,ฒ๚ฦท,ฦฌิดบÜทแธป,บรฦภ
439,ฒสต็,ฒ๚ฦท,ฦฌิดบÜทแธป,บรฦภ
440,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษูมห,ฒ๎ฦภ
441,ฒสต็,ฒ๚ฦท,ฦฌิดฒปถเ,ฒ๎ฦภ
442,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
443,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
444,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
445,ฒสต็,ฒ๚ฦท,ืสิดบÜถเ,บรฦภ
446,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
447,ฒสต็,ฒ๚ฦท,บÜถเฦฌิด,บรฦภ
448,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
449,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
450,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
451,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
452,ฒสต็,ฒ๚ฦท,ฯตอณืิด๘ฦฌิดษู,ฒ๎ฦภ
453,ฒสต็,ฒ๚ฦท,ฦฌิดำะตใษู,ึะฦภ
454,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
455,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
456,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
457,ฒสต็,ฒ๚ฦท,บฃมฟตฤฦฌิด,บรฦภ
458,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
459,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
460,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
461,ฒสต็,ฒ๚ฦท,ฯตอณฦฌิดทวณฃณไืใ,บรฦภ
462,ฒสต็,ฒ๚ฦท,ฦฌิดฒปถเ,ฒ๎ฦภ
463,ฒสต็,ฒ๚ฦท,ฦฌิดฑศฝฯษู,ึะฦภ
464,ฒสต็,ฒ๚ฦท,รปำะณฌธ฿วๅฦฌิด,ฒ๎ฦภ
465,ฒสต็,ฒ๚ฦท,ฦฌิดฑศฝฯษู,ึะฦภ
466,ฒสต็,ฒ๚ฦท,ฦฌิดอฆถเตฤ,บรฦภ
467,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
468,ฒสต็,ฒ๚ฦท,4kรปำะฦฌิด,ฒ๎ฦภ
469,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
470,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
471,ฒสต็,ฒ๚ฦท,4kรปำะฦฌิด,ฒ๎ฦภ
472,ฒสต็,ฒ๚ฦท,ฦฌิดษูมหตใ,ึะฦภ
473,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
474,ฒสต็,ฒ๚ฦท,ฦฌิดำะตใษู,ึะฦภ
475,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
476,ฒสต็,ฒ๚ฦท,ฦฌิดฝฯษู,ึะฦภ
477,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
478,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
479,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
480,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
481,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษูมห,ฒ๎ฦภ
482,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
483,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
484,ฒสต็,ฒ๚ฦท,ืสิดฬซษูมห,ฒ๎ฦภ
485,ฒสต็,ฒ๚ฦท,ฦฌิดฒปถเ,ฒ๎ฦภ
486,ฒสต็,ฒ๚ฦท,ฦฌิดบร,บรฦภ
487,ฒสต็,ฒ๚ฦท,ฦฌิดถเถเ,บรฦภ
488,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
489,ฒสต็,ฒ๚ฦท,บÜถเฦฌิด,บรฦภ
490,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
491,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
492,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
493,ฒสต็,ฒ๚ฦท,ฦฌิดฒปดํ,บรฦภ
494,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
495,ฒสต็,ฒ๚ฦท,ฦฌิดปนะะ,ึะฦภ
496,ฒสต็,ฒ๚ฦท,4kรปำะฦฌิด,ฒ๎ฦภ
497,ฒสต็,ฒ๚ฦท,ฦฌิดบÜทแธป,บรฦภ
498,ฒสต็,ฒ๚ฦท,ฦฌิดฝฯษู,ึะฦภ
499,ฒสต็,ฒ๚ฦท,ฤฺศÝบÜทแธป,บรฦภ
500,ฒสต็,ฒ๚ฦท,ฦฌิดฝฯษู,ึะฦภ
501,ฒสต็,ฒ๚ฦท,ฦฌืำถเ,บรฦภ
502,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
503,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
504,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
505,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
506,ฒสต็,ฒ๚ฦท,ืสิดบÜถเ,บรฦภ
507,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
508,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
509,ฒสต็,ฒ๚ฦท,ฦฌิดทวณฃถเ,บรฦภ
510,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
511,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
512,ฒสต็,ฒ๚ฦท,ืสิดศทสตฒปดํ,บรฦภ
513,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
514,ฒสต็,ฒ๚ฦท,ฦฌิดษูมหตใ,ึะฦภ
515,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
516,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
517,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
518,ฒสต็,ฒ๚ฦท,ฦฌิดฒปืใ,ฒ๎ฦภ
519,ฒสต็,ฒ๚ฦท,ฦฌิดฑศฝฯะย,ึะฦภ
520,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
521,ฒสต็,ฒ๚ฦท,ฦฌิดฒปถเ,ฒ๎ฦภ
522,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
523,ฒสต็,ฒ๚ฦท,ืสิดฬซษูมห,ฒ๎ฦภ
524,ฒสต็,ฒ๚ฦท,ฦฌิดฝฯษู,ึะฦภ
525,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
526,ฒสต็,ฒ๚ฦท,ฦฌิดทวณฃฒปดํ,บรฦภ
527,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษูมห,ฒ๎ฦภ
528,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
529,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
530,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
531,ฒสต็,ฒ๚ฦท,ฦฌิดำะตใษู,ึะฦภ
532,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
533,ฒสต็,ฒ๚ฦท,ฦฌิดฝฯษู,ึะฦภ
534,ฒสต็,ฒ๚ฦท,ฦฌิดฒปถเ,ฒ๎ฦภ
535,ฒสต็,ฒ๚ฦท,"ืิด๘ตฤฦฌิดฬซษู,ำรมหอโึรตฤต็สำบะืำบ๓พอฟษาิฟดบÜถเมห",ฒ๎ฦภ
536,ฒสต็,ฒ๚ฦท,4kืสิดฬซษูมห,ฒ๎ฦภ
537,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
538,ฒสต็,ฒ๚ฦท,4kรปำะฦฌิด,ฒ๎ฦภ
539,ฒสต็,ฒ๚ฦท,4kฦฌิดษู,ฒ๎ฦภ
540,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
541,ฒสต็,ฒ๚ฦท,ืสิดำะตใษู,ึะฦภ
542,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
543,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
544,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
545,ฒสต็,ฒ๚ฦท,ฦฌิดฑศฝฯษู,ึะฦภ
546,ฒสต็,ฒ๚ฦท,4Kฦฌิดฬซษู,ฒ๎ฦภ
547,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
548,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
549,ฒสต็,ฒ๚ฦท,ฤฺึรฦฌิดธüะยฒปสวบÜผฐสฑ,ฒ๎ฦภ
550,ฒสต็,ฒ๚ฦท,4Kฦฌิดฬซษู,ฒ๎ฦภ
551,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
552,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
553,ฒสต็,ฒ๚ฦท,ฦฌิดบÜบร,บรฦภ
554,ฒสต็,ฒ๚ฦท,4Kฦฌิดฬซษูมห,ฒ๎ฦภ
555,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
556,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
557,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
558,ฒสต็,ฒ๚ฦท,4kฦฌิดฬซษูมห,ฒ๎ฦภ
559,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
560,ฒสต็,ฒ๚ฦท,4kรปำะฦฌิด,ฒ๎ฦภ
561,ฒสต็,ฒ๚ฦท,ฦฌิดฑศฝฯษู,ึะฦภ
562,ฒสต็,ฒ๚ฦท,ืสิดฬซษูมห,ฒ๎ฦภ
563,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
564,ฒสต็,ฒ๚ฦท,4kรปำะฦฌิด,ฒ๎ฦภ
565,ฒสต็,ฒ๚ฦท,รปสฒรดฦฌิด,ฒ๎ฦภ
566,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
567,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
568,ฒสต็,ฒ๚ฦท,"ฦฌิดปนะะ,4Kบอ3Dตฤฦฌษูมหตใ",ึะฦภ
569,ฒสต็,ฒ๚ฦท,ฦฌิดถเ,บรฦภ
570,ฒสต็,ฒ๚ฦท,ฝฺฤฟืสิดบÜทแธป,บรฦภ
571,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
572,ฒสต็,ฒ๚ฦท,ฦฌิดฝฯษู,ึะฦภ
573,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
574,ฒสต็,ฒ๚ฦท,3dฦฌิดษู,ฒ๎ฦภ
575,ฒสต็,ฒ๚ฦท,4Kฦฌิดษู,ฒ๎ฦภ
576,ฒสต็,ฒ๚ฦท,ฦฌิดาฒบÜถเ,บรฦภ
577,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
578,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
579,ฒสต็,ฒ๚ฦท,4kฦฌิดฬซษูมห,ฒ๎ฦภ
580,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
581,ฒสต็,ฒ๚ฦท,ฐฎฦๆาีฦฌิดทแธป,บรฦภ
582,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
583,ฒสต็,ฒ๚ฦท,4kืสิดาฒบÜษู,ฒ๎ฦภ
584,ฒสต็,ฒ๚ฦท,3dรปำะฦฌิด,ฒ๎ฦภ
585,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
586,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
587,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
588,ฒสต็,ฒ๚ฦท,3dฦฌิดษูมหตใ,ึะฦภ
589,ฒสต็,ฒ๚ฦท,อจนýHIFIฟดฦฌตฤฦฌิดฬซษู,ฒ๎ฦภ
590,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
591,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
592,ฒสต็,ฒ๚ฦท,4Kฦฌิดษู,ฒ๎ฦภ
593,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
594,ฒสต็,ฒ๚ฦท,ำฐสำืสิดทแธป,บรฦภ
595,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
596,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
597,ฒสต็,ฒ๚ฦท,ืสิดอฆทแธป,บรฦภ
598,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
599,ฒสต็,ฒ๚ฦท,ฦฌิดบÜทแธป,บรฦภ
600,ฒสต็,ฒ๚ฦท,ฝฺฤฟบÜถเ,บรฦภ
601,ฒสต็,ฒ๚ฦท,ฦฌิดบÜถเ,บรฦภ
602,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
603,ฒสต็,ฒ๚ฦท,รปำะฦฌิด,ฒ๎ฦภ
604,ฒสต็,ฒ๚ฦท,ฦฌิดฒปถเ,ฒ๎ฦภ
605,ฒสต็,ฒ๚ฦท,ฦฌิดฝฯษู,ึะฦภ
606,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
607,ฒสต็,ฒ๚ฦท,ฝฺฤฟทแธป,บรฦภ
608,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
609,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
610,ฒสต็,ฒ๚ฦท,3Dืสิดำะตใษู,ึะฦภ
611,ฒสต็,ฒ๚ฦท,ฦฌิดษูมหตใ,ึะฦภ
612,ฒสต็,ฒ๚ฦท,ืสิดบÜถเ,บรฦภ
613,ฒสต็,ฒ๚ฦท,ฦฌิดทแธป,บรฦภ
614,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษู,ฒ๎ฦภ
615,ฒสต็,ฒ๚ฦท,4Kรปำะฦฌิด,ฒ๎ฦภ
616,ฒสต็,ฒ๚ฦท,4Kฦฌิดฑศฝฯษู,ึะฦภ
617,ฒสต็,ฒ๚ฦท,ฦฌิดฬซษูมห,ฒ๎ฦภ
618,ฒสต็,ฒ๚ฦท,4Kรปำะฦฌิด,ฒ๎ฦภ
619,ฒสต็,ฒ๚ฦท,รปำะธ฿วๅฦฌิด,ฒ๎ฦภ
620,ฒสต็,ฒ๚ฦท,รปำะธ฿วๅฦฌิด,ฒ๎ฦภ
621,ฒสต็,ฒ๚ฦท,ืสิดทแธป,บรฦภ
622,ฒสต็,ฒ๚ฦท,4Kรปสฒรดฦฌิด,ฒ๎ฦภ
623,ฒสต็,ฒ๚ฦท,ฦฌิดษู,ฒ๎ฦภ
624,ฒสต็,ฒ๚ฦท,ืสิดบÜทแธป,บรฦภ
